sls_ord_num,sls_prd_key,sls_cust_id,sls_order_dt,sls_ship_dt,sls_due_dt,sls_sales,sls_quantity,sls_price
SO54894,SJ-0194-X,15794,20130323,20130330,20130404,54,1,54
SO54895,TT-T092,12992,20130323,20130330,20130404,5,1,5
SO54895,TI-T723,12992,20130323,20130330,20130404,29,1,29
SO54895,PK-7098,12992,20130323,20130330,20130404,2,1,2
SO54896,BK-R89B-44,19500,20130323,20130330,20130404,2443,1,2443
SO54896,HL-U509-R,19500,20130323,20130330,20130404,35,1,35
SO54897,TT-R982,28985,20130323,20130330,20130404,4,1,4
SO54897,TI-R628,28985,20130323,20130330,20130404,25,1,25
SO54897,GL-H102-L,28985,20130323,20130330,20130404,24,1,24
SO54898,TT-R982,11014,20130323,20130330,20130404,4,1,4
SO54898,HL-U509,11014,20130323,20130330,20130404,35,1,35
SO54899,TI-M267,11200,20130323,20130330,20130404,25,1,25
SO54899,PK-7098,11200,20130323,20130330,20130404,2,1,2
SO54900,BC-M005,21633,20130323,20130330,20130404,10,1,10
SO54900,HY-1023-70,21633,20130323,20130330,20130404,55,1,55
SO54901,SO-R809-L,28668,20130323,20130330,20130404,9,1,9
SO54901,SH-W890-S,28668,20130323,20130330,20130404,70,1,70
SO54902,GL-H102-M,18984,20130323,20130330,20130404,24,1,24
SO54902,SH-W890-L,18984,20130323,20130330,20130404,70,1,70
SO54903,BC-M005,20413,20130323,20130330,20130404,10,1,10
SO54903,WB-H098,20413,20130323,20130330,20130404,5,1,5
SO54903,HL-U509-B,20413,20130323,20130330,20130404,35,1,35
SO54904,SH-W890-L,19684,20130323,20130330,20130404,70,1,70
SO54904,CA-1098,19684,20130323,20130330,20130404,9,1,9
SO54905,WB-H098,17138,20130323,20130330,20130404,5,1,5
SO54905,HY-1023-70,17138,20130323,20130330,20130404,55,1,55
SO54906,TT-M928,22772,20130323,20130330,20130404,5,1,5
SO54907,TT-M928,17663,20130323,20130330,20130404,5,1,5
SO54907,PK-7098,17663,20130323,20130330,20130404,2,1,2
SO54908,TT-M928,20691,20130323,20130330,20130404,5,1,5
SO54908,HL-U509-R,20691,20130323,20130330,20130404,35,1,35
SO54909,FE-6654,18151,20130323,20130330,20130404,22,1,22
SO54909,HY-1023-70,18151,20130323,20130330,20130404,55,1,55
SO54910,SH-W890-M,15352,20130323,20130330,20130404,70,1,70
SO54911,TT-R982,27828,20130323,20130330,20130404,4,1,4
SO54911,TI-R092,27828,20130323,20130330,20130404,21,1,21
SO54911,PK-7098,27828,20130323,20130330,20130404,2,1,2
SO54912,TT-R982,27929,20130323,20130330,20130404,4,1,4
SO54913,TI-T723,13495,20130323,20130330,20130404,29,1,29
SO54913,TT-T092,13495,20130323,20130330,20130404,5,1,5
SO54913,CA-1098,13495,20130323,20130330,20130404,9,1,9
SO54914,TT-T092,16200,20130323,20130330,20130404,5,1,5
SO54914,HL-U509,16200,20130323,20130330,20130404,35,1,35
SO54915,TT-T092,27961,20130323,20130330,20130404,5,1,5
SO54915,GL-H102-L,27961,20130323,20130330,20130404,24,1,24
SO54916,TT-T092,17709,20130323,20130330,20130404,5,1,5
SO54916,HL-U509-B,17709,20130323,20130330,20130404,35,1,35
SO54916,CA-1098,17709,20130323,20130330,20130404,9,1,9
SO54917,TT-T092,12832,20130323,20130330,20130404,5,1,5
SO54917,HL-U509,12832,20130323,20130330,20130404,35,1,35
SO54918,HL-U509,12235,20130323,20130330,20130404,35,1,35
SO54919,CA-1098,12512,20130323,20130330,20130404,9,1,9
SO54920,BK-M18B-48,15763,20130323,20130330,20130404,540,1,540
SO54920,TI-M267,15763,20130323,20130330,20130404,25,1,25
SO54920,TT-M928,15763,20130323,20130330,20130404,5,1,5
SO54920,HL-U509-R,15763,20130323,20130330,20130404,35,1,35
SO54921,BK-M38S-38,13906,20130323,20130330,20130404,769,1,769
SO54921,SH-W890-M,13906,20130323,20130330,20130404,70,1,70
SO54922,BK-M38S-42,13986,20130323,20130330,20130404,769,1,769
SO54922,SH-W890-M,13986,20130323,20130330,20130404,70,1,70
SO54922,SJ-0194-L,13986,20130323,20130330,20130404,54,1,54
SO54923,BK-R79Y-44,22951,20130323,20130330,20130404,1701,1,1701
SO54923,HL-U509-R,22951,20130323,20130330,20130404,35,1,35
SO54923,SJ-0194-X,22951,20130323,20130330,20130404,54,1,54
SO54923,CA-1098,22951,20130323,20130330,20130404,9,1,9
SO54924,BK-R79Y-42,22954,20130323,20130330,20130404,1701,1,1701
SO54924,HL-U509-R,22954,20130323,20130330,20130404,35,1,35
SO54925,BK-T79U-50,28953,20130323,20130330,20130404,2384,1,2384
SO54925,SJ-0194-X,28953,20130323,20130330,20130404,54,1,54
SO54925,GL-H102-L,28953,20130323,20130330,20130404,24,1,24
SO54926,BK-T18Y-50,28844,20130323,20130330,20130404,742,1,742
SO54926,BC-R205,28844,20130323,20130330,20130404,9,1,9
SO54926,CL-9009,28844,20130323,20130330,20130404,8,1,8
SO54927,BK-M68S-46,11969,20130323,20130330,20130404,2320,1,2320
SO54928,BK-M68S-42,11100,20130323,20130330,20130404,2320,1,2320
SO54928,GL-H102-M,11100,20130323,20130330,20130404,24,1,24
SO54928,HY-1023-70,11100,20130323,20130330,20130404,55,1,55
SO54929,BK-T44U-54,23281,20130323,20130330,20130404,1215,1,1215
SO54929,HL-U509,23281,20130323,20130330,20130404,35,1,35
SO54930,BK-R64Y-42,19680,20130323,20130330,20130404,1120,1,1120
SO54930,LJ-0192-L,19680,20130323,20130330,20130404,50,1,50
SO54931,BK-R19B-52,25721,20130323,20130330,20130404,540,1,540
SO54931,HL-U509,25721,20130323,20130330,20130404,35,1,35
SO54931,CA-1098,25721,20130323,20130330,20130404,9,1,9
SO54932,BK-R64Y-42,23525,20130324,20130331,20130405,1120,1,1120
SO54933,BK-R64Y-38,23415,20130324,20130331,20130405,1120,1,1120
SO54933,TI-R628,23415,20130324,20130331,20130405,25,1,25
SO54934,BK-M68B-38,12317,20130324,20130331,20130405,2295,1,2295
SO54934,BC-M005,12317,20130324,20130331,20130405,10,1,10
SO54934,WB-H098,12317,20130324,20130331,20130405,5,1,5
SO54934,HL-U509-R,12317,20130324,20130331,20130405,35,1,35
SO54935,TI-M823,21210,20130324,20130331,20130405,35,1,35
SO54935,TT-M928,21210,20130324,20130331,20130405,5,1,5
SO54936,CA-1098,29286,20130324,20130331,20130405,9,1,9
SO54936,WB-H098,29286,20130324,20130331,20130405,5,1,5
SO54937,TT-T092,23086,20130324,20130331,20130405,5,1,5
SO54937,CL-9009,23086,20130324,20130331,20130405,8,1,8
SO54938,SH-W890-L,26163,20130324,20130331,20130405,70,1,70
SO54938,SJ-0194-X,26163,20130324,20130331,20130405,54,1,54
SO54939,PK-7098,18932,20130324,20130331,20130405,2,1,2
SO54940,BK-R89B-48,23765,20130324,20130331,20130405,2443,1,2443
SO54940,BC-R205,23765,20130324,20130331,20130405,9,1,9
SO54940,WB-H098,23765,20130324,20130331,20130405,5,1,5
SO54940,SJ-0194-L,23765,20130324,20130331,20130405,54,1,54
SO54940,GL-H102-L,23765,20130324,20130331,20130405,24,1,24
SO54941,BK-M68S-38,11598,20130324,20130331,20130405,2320,1,2320
SO54941,TI-M823,11598,20130324,20130331,20130405,35,1,35
SO54941,PK-7098,11598,20130324,20130331,20130405,2,1,2
SO54941,RA-H123,11598,20130324,20130331,20130405,120,1,120
SO54942,HL-U509-R,11836,20130324,20130331,20130405,35,1,35
SO54943,TI-R628,28979,20130324,20130331,20130405,25,1,25
SO54943,SO-R809-L,28979,20130324,20130331,20130405,9,1,9
SO54943,TT-R982,28979,20130324,20130331,20130405,4,1,4
SO54944,TT-R982,29127,20130324,20130331,20130405,4,1,4
SO54944,TI-R628,29127,20130324,20130331,20130405,25,1,25
SO54945,TI-T723,27530,20130324,20130331,20130405,29,1,29
SO54945,TT-T092,27530,20130324,20130331,20130405,5,1,5
SO54945,WB-H098,27530,20130324,20130331,20130405,5,1,5
SO54945,BC-R205,27530,20130324,20130331,20130405,9,1,9
SO54946,TT-M928,22741,20130324,20130331,20130405,5,1,5
SO54946,TI-M602,22741,20130324,20130331,20130405,30,1,30
SO54947,TT-R982,23804,20130324,20130331,20130405,4,1,4
SO54947,TI-R982,23804,20130324,20130331,20130405,33,1,33
SO54947,HL-U509,23804,20130324,20130331,20130405,35,1,35
SO54948,SH-W890-S,18522,20130324,20130331,20130405,70,1,70
SO54949,SH-W890-M,18681,20130324,20130331,20130405,70,1,70
SO54950,TT-M928,21764,20130324,20130331,20130405,5,1,5
SO54950,PK-7098,21764,20130324,20130331,20130405,2,1,2
SO54951,FE-6654,13868,20130324,20130331,20130405,22,1,22
SO54951,SO-R809-L,13868,20130324,20130331,20130405,9,1,9
SO54952,TT-M928,19933,20130324,20130331,20130405,5,1,5
SO54953,TI-M267,16194,20130324,20130331,20130405,25,1,25
SO54953,GL-H102-S,16194,20130324,20130331,20130405,24,1,24
SO54954,TI-M823,15709,20130324,20130331,20130405,35,1,35
SO54954,TT-M928,15709,20130324,20130331,20130405,5,1,5
SO54954,HY-1023-70,15709,20130324,20130331,20130405,55,1,55
SO54955,TI-M267,16558,20130324,20130331,20130405,25,1,25
SO54956,TI-R628,16319,20130324,20130331,20130405,25,1,25
SO54956,PK-7098,16319,20130324,20130331,20130405,2,1,2
SO54957,TT-R982,19516,20130324,20130331,20130405,4,1,4
SO54958,WB-H098,22814,20130324,20130331,20130405,5,1,5
SO54959,TT-R982,20948,20130324,20130331,20130405,4,1,4
SO54960,TT-T092,27966,20130324,20130331,20130405,5,1,5
SO54960,HL-U509-R,27966,20130324,20130331,20130405,35,1,35
SO54961,TI-M823,11322,20130324,20130331,20130405,35,1,35
SO54961,TT-M928,11322,20130324,20130331,20130405,5,1,5
SO54961,PK-7098,11322,20130324,20130331,20130405,2,1,2
SO54962,FE-6654,18811,20130324,20130331,20130405,22,1,22
SO54962,SO-R809-M,18811,20130324,20130331,20130405,9,1,9
SO54963,BK-R79Y-48,23137,20130324,20130331,20130405,1701,1,1701
SO54963,HL-U509-B,23137,20130324,20130331,20130405,35,1,35
SO54964,BK-R79Y-42,16920,20130324,20130331,20130405,1701,1,1701
SO54965,BK-M18B-40,21655,20130324,20130331,20130405,540,1,540
SO54965,CA-1098,21655,20130324,20130331,20130405,9,1,9
SO54965,LJ-0192-M,21655,20130324,20130331,20130405,50,1,50
SO54966,BK-R89B-52,20302,20130324,20130331,20130405,2443,1,2443
SO54966,CL-9009,20302,20130324,20130331,20130405,8,1,8
SO54967,BK-R89B-52,20303,20130324,20130331,20130405,2443,1,2443
SO54967,BC-R205,20303,20130324,20130331,20130405,9,1,9
SO54967,WB-H098,20303,20130324,20130331,20130405,5,1,5
SO54967,HY-1023-70,20303,20130324,20130331,20130405,55,1,55
SO54968,BK-M68B-46,11537,20130324,20130331,20130405,2295,1,2295
SO54969,BK-T18U-44,14702,20130324,20130331,20130405,742,1,742
SO54969,HL-U509,14702,20130324,20130331,20130405,35,1,35
SO54970,BK-T18U-44,11244,20130324,20130331,20130405,742,1,742
SO54970,TI-T723,11244,20130324,20130331,20130405,29,1,29
SO54970,TT-T092,11244,20130324,20130331,20130405,5,1,5
SO54970,HL-U509-R,11244,20130324,20130331,20130405,35,1,35
SO54971,BK-R79Y-40,22961,20130324,20130331,20130405,1701,1,1701
SO54971,CA-1098,22961,20130324,20130331,20130405,9,1,9
SO54972,BK-R89B-44,18709,20130324,20130331,20130405,2443,1,2443
SO54972,BC-R205,18709,20130324,20130331,20130405,9,1,9
SO54972,WB-H098,18709,20130324,20130331,20130405,5,1,5
SO54972,HY-1023-70,18709,20130324,20130331,20130405,55,1,55
SO54972,CL-9009,18709,20130324,20130331,20130405,8,1,8
SO54973,BK-T79Y-46,24779,20130324,20130331,20130405,2384,1,2384
SO54973,HL-U509-B,24779,20130324,20130331,20130405,35,1,35
SO54974,BK-R19B-48,25647,20130324,20130331,20130405,540,1,540
SO54974,TI-R092,25647,20130324,20130331,20130405,21,1,21
SO54974,PK-7098,25647,20130324,20130331,20130405,2,1,2
SO54975,BK-R19B-58,13256,20130324,20130331,20130405,540,1,540
SO54975,TI-R092,13256,20130324,20130331,20130405,21,1,21
SO54975,TT-R982,13256,20130324,20130331,20130405,4,1,4
SO54975,HY-1023-70,13256,20130324,20130331,20130405,55,1,55
SO54976,BK-R64Y-42,24888,20130325,20130401,20130406,1120,1,1120
SO54976,SJ-0194-S,24888,20130325,20130401,20130406,54,1,54
SO54977,TI-M267,12678,20130325,20130401,20130406,25,1,25
SO54977,TT-M928,12678,20130325,20130401,20130406,5,1,5
SO54977,GL-H102-M,12678,20130325,20130401,20130406,24,1,24
SO54977,HL-U509,12678,20130325,20130401,20130406,35,1,35
SO54978,TI-M823,21223,20130325,20130401,20130406,35,1,35
SO54978,FE-6654,21223,20130325,20130401,20130406,22,1,22
SO54979,TT-M928,25813,20130325,20130401,20130406,5,1,5
SO54979,FE-6654,25813,20130325,20130401,20130406,22,1,22
SO54980,SJ-0194-S,17230,20130325,20130401,20130406,54,1,54
SO54981,HL-U509-R,15234,20130325,20130401,20130406,35,1,35
SO54982,BK-R79Y-44,24210,20130325,20130401,20130406,1701,1,1701
SO54982,TT-R982,24210,20130325,20130401,20130406,4,1,4
SO54982,TI-R628,24210,20130325,20130401,20130406,25,1,25
SO54983,BK-R79Y-48,17741,20130325,20130401,20130406,1701,1,1701
SO54983,TI-R628,17741,20130325,20130401,20130406,25,1,25
SO54983,TT-R982,17741,20130325,20130401,20130406,4,1,4
SO54983,HL-U509-R,17741,20130325,20130401,20130406,35,1,35
SO54983,CA-1098,17741,20130325,20130401,20130406,9,1,9
SO54984,WB-H098,19973,20130325,20130401,20130406,5,1,5
SO54984,SO-R809-L,19973,20130325,20130401,20130406,9,1,9
SO54984,BC-R205,19973,20130325,20130401,20130406,9,1,9
SO54985,SJ-0194-M,11203,20130325,20130401,20130406,54,1,54
SO54986,CA-1098,14328,20130325,20130401,20130406,9,1,9
SO54986,SJ-0194-L,14328,20130325,20130401,20130406,54,1,54
SO54987,PK-7098,11209,20130325,20130401,20130406,2,1,2
SO54988,PK-7098,11305,20130325,20130401,20130406,2,1,2
SO54989,TI-R092,28057,20130325,20130401,20130406,21,1,21
SO54990,TI-R982,25261,20130325,20130401,20130406,33,1,33
SO54990,TT-R982,25261,20130325,20130401,20130406,4,1,4
SO54990,HL-U509-B,25261,20130325,20130401,20130406,35,1,35
SO54991,TI-M602,23023,20130325,20130401,20130406,30,1,30
SO54991,PK-7098,23023,20130325,20130401,20130406,2,1,2
SO54992,TT-R982,23787,20130325,20130401,20130406,4,1,4
SO54992,TI-R982,23787,20130325,20130401,20130406,33,1,33
SO54992,HL-U509-R,23787,20130325,20130401,20130406,35,1,35
SO54993,TI-M602,22767,20130325,20130401,20130406,30,1,30
SO54993,TT-M928,22767,20130325,20130401,20130406,5,1,5
SO54993,HL-U509,22767,20130325,20130401,20130406,35,1,35
SO54994,TI-M602,23555,20130325,20130401,20130406,30,1,30
SO54994,TT-M928,23555,20130325,20130401,20130406,5,1,5
SO54995,BC-M005,21358,20130325,20130401,20130406,10,1,10
SO54996,SH-W890-M,27758,20130325,20130401,20130406,70,1,70
SO54997,SH-W890-S,27757,20130325,20130401,20130406,70,1,70
SO54997,SJ-0194-L,27757,20130325,20130401,20130406,54,1,54
SO54997,CA-1098,27757,20130325,20130401,20130406,9,1,9
SO54998,WB-H098,18423,20130325,20130401,20130406,5,1,5
SO54999,WB-H098,24256,20130325,20130401,20130406,5,1,5
SO54999,HL-U509-B,24256,20130325,20130401,20130406,35,1,35
SO55000,WB-H098,18349,20130325,20130401,20130406,5,1,5
SO55000,HL-U509-R,18349,20130325,20130401,20130406,35,1,35
SO55001,TT-M928,20679,20130325,20130401,20130406,5,1,5
SO55001,HL-U509,20679,20130325,20130401,20130406,35,1,35
SO55001,GL-H102-S,20679,20130325,20130401,20130406,24,1,24
SO55002,SH-W890-M,28475,20130325,20130401,20130406,70,1,70
SO55002,SJ-0194-M,28475,20130325,20130401,20130406,54,1,54
SO55003,TT-M928,16449,20130325,20130401,20130406,5,1,5
SO55003,HL-U509-B,16449,20130325,20130401,20130406,35,1,35
SO55004,FE-6654,12844,20130325,20130401,20130406,22,1,22
SO55004,HL-U509-R,12844,20130325,20130401,20130406,35,1,35
SO55005,TI-M602,16292,20130325,20130401,20130406,30,1,30
SO55005,PK-7098,16292,20130325,20130401,20130406,2,1,2
SO55006,TI-M267,19064,20130325,20130401,20130406,25,1,25
SO55006,TT-M928,19064,20130325,20130401,20130406,5,1,5
SO55006,PK-7098,19064,20130325,20130401,20130406,2,1,2
SO55007,TT-R982,22866,20130325,20130401,20130406,4,1,4
SO55007,PK-7098,22866,20130325,20130401,20130406,2,1,2
SO55008,WB-H098,21851,20130325,20130401,20130406,5,1,5
SO55009,VE-C304-M,22388,20130325,20130401,20130406,64,1,64
SO55009,WB-H098,22388,20130325,20130401,20130406,5,1,5
SO55010,TT-R982,24120,20130325,20130401,20130406,4,1,4
SO55011,TT-R982,20942,20130325,20130401,20130406,4,1,4
SO55012,TT-M928,11960,20130325,20130401,20130406,5,1,5
SO55012,TI-M823,11960,20130325,20130401,20130406,35,1,35
SO55013,FE-6654,13031,20130325,20130401,20130406,22,1,22
SO55014,TT-M928,12439,20130325,20130401,20130406,5,1,5
SO55014,TI-M823,12439,20130325,20130401,20130406,35,1,35
SO55014,HL-U509,12439,20130325,20130401,20130406,35,1,35
SO55014,LJ-0192-X,12439,20130325,20130401,20130406,50,1,50
SO55015,BK-M18S-44,19024,20130325,20130401,20130406,565,1,565
SO55015,BC-M005,19024,20130325,20130401,20130406,10,1,10
SO55015,WB-H098,19024,20130325,20130401,20130406,5,1,5
SO55015,RA-H123,19024,20130325,20130401,20130406,120,1,120
SO55016,BK-M18B-42,19013,20130325,20130401,20130406,540,1,540
SO55016,FE-6654,19013,20130325,20130401,20130406,22,1,22
SO55016,GL-H102-S,19013,20130325,20130401,20130406,24,1,24
SO55016,LJ-0192-M,19013,20130325,20130401,20130406,50,1,50
SO55017,BK-R89B-44,16140,20130325,20130401,20130406,2443,1,2443
SO55017,HL-U509,16140,20130325,20130401,20130406,35,1,35
SO55017,LJ-0192-X,16140,20130325,20130401,20130406,50,1,50
SO55018,BK-M68S-42,11539,20130325,20130401,20130406,2320,1,2320
SO55018,TI-M823,11539,20130325,20130401,20130406,35,1,35
SO55018,TT-M928,11539,20130325,20130401,20130406,5,1,5
SO55018,HL-U509-B,11539,20130325,20130401,20130406,35,1,35
SO55018,GL-H102-M,11539,20130325,20130401,20130406,24,1,24
SO55019,BK-M68S-42,12162,20130325,20130401,20130406,2320,1,2320
SO55019,BC-M005,12162,20130325,20130401,20130406,10,1,10
SO55019,WB-H098,12162,20130325,20130401,20130406,5,1,5
SO55020,BK-M68S-42,12082,20130325,20130401,20130406,2320,1,2320
SO55020,BC-M005,12082,20130325,20130401,20130406,10,1,10
SO55020,WB-H098,12082,20130325,20130401,20130406,5,1,5
SO55021,BK-T18Y-54,14525,20130325,20130401,20130406,742,1,742
SO55021,HL-U509-B,14525,20130325,20130401,20130406,35,1,35
SO55022,BK-T44U-50,16393,20130325,20130401,20130406,1215,1,1215
SO55022,LJ-0192-L,16393,20130325,20130401,20130406,50,1,50
SO55023,CA-1098,26767,20130325,20130401,20130406,9,1,9
SO55023,BK-R19B-58,26767,20130325,20130401,20130406,540,1,540
SO55024,BK-T79U-60,28940,20130325,20130401,20130406,2384,1,2384
SO55024,CA-1098,28940,20130325,20130401,20130406,9,1,9
SO55025,BK-R89B-58,18695,20130325,20130401,20130406,2443,1,2443
SO55025,CL-9009,18695,20130325,20130401,20130406,8,1,8
SO55026,BK-M68B-42,11909,20130325,20130401,20130406,2295,1,2295
SO55026,PK-7098,11909,20130325,20130401,20130406,2,1,2
SO55027,BK-R19B-44,14886,20130325,20130401,20130406,540,1,540
SO55028,BK-R19B-48,25746,20130325,20130401,20130406,540,1,540
SO55028,TI-R092,25746,20130325,20130401,20130406,21,1,21
SO55029,SO-R809-L,25731,20130325,20130401,20130406,9,1,9
SO55029,BK-R19B-52,25731,20130325,20130401,20130406,540,1,540
SO55030,BK-R89B-58,18490,20130326,20130402,20130407,2443,1,2443
SO55030,CL-9009,18490,20130326,20130402,20130407,8,1,8
SO55031,BK-R64Y-42,24902,20130326,20130402,20130407,1120,1,1120
SO55032,BK-R64Y-48,16518,20130326,20130402,20130407,1120,1,1120
SO55033,BK-M68S-42,11427,20130326,20130402,20130407,2320,1,2320
SO55033,HL-U509-B,11427,20130326,20130402,20130407,35,1,35
SO55034,BC-R205,12776,20130326,20130402,20130407,9,1,9
SO55034,WB-H098,12776,20130326,20130402,20130407,5,1,5
SO55034,HL-U509-B,12776,20130326,20130402,20130407,35,1,35
SO55035,TT-M928,12370,20130326,20130402,20130407,5,1,5
SO55035,TI-M267,12370,20130326,20130402,20130407,25,1,25
SO55035,PK-7098,12370,20130326,20130402,20130407,2,1,2
SO55036,TI-R628,15731,20130326,20130402,20130407,25,1,25
SO55037,TI-M602,15426,20130326,20130402,20130407,30,1,30
SO55037,TT-M928,15426,20130326,20130402,20130407,5,1,5
SO55037,FE-6654,15426,20130326,20130402,20130407,22,1,22
SO55037,WB-H098,15426,20130326,20130402,20130407,5,1,5
SO55037,BC-M005,15426,20130326,20130402,20130407,10,1,10
SO55037,HL-U509,15426,20130326,20130402,20130407,35,1,35
SO55038,TI-M823,21989,20130326,20130402,20130407,35,1,35
SO55039,TT-R982,26179,20130326,20130402,20130407,4,1,4
SO55039,HL-U509-B,26179,20130326,20130402,20130407,35,1,35
SO55040,HL-U509-B,15584,20130326,20130402,20130407,35,1,35
SO55041,TT-R982,13137,20130326,20130402,20130407,4,1,4
SO55042,BK-M38S-38,15632,20130326,20130402,20130407,769,1,769
SO55042,TI-M602,15632,20130326,20130402,20130407,30,1,30
SO55042,TT-M928,15632,20130326,20130402,20130407,5,1,5
SO55042,HL-U509,15632,20130326,20130402,20130407,35,1,35
SO55042,LJ-0192-L,15632,20130326,20130402,20130407,50,1,50
SO55043,TT-R982,27223,20130326,20130402,20130407,4,1,4
SO55043,PK-7098,27223,20130326,20130402,20130407,2,1,2
SO55044,TT-R982,11808,20130326,20130402,20130407,4,1,4
SO55044,TI-R092,11808,20130326,20130402,20130407,21,1,21
SO55044,PK-7098,11808,20130326,20130402,20130407,2,1,2
SO55044,ST-1401,11808,20130326,20130402,20130407,159,1,159
SO55045,TT-T092,11711,20130326,20130402,20130407,5,1,5
SO55046,TT-T092,11203,20130326,20130402,20130407,5,1,5
SO55047,TT-R982,11223,20130326,20130402,20130407,4,1,4
SO55047,TI-R982,11223,20130326,20130402,20130407,33,1,33
SO55047,HL-U509,11223,20130326,20130402,20130407,35,1,35
SO55048,TI-M602,23465,20130326,20130402,20130407,30,1,30
SO55048,TT-M928,23465,20130326,20130402,20130407,5,1,5
SO55049,TT-M928,12984,20130326,20130402,20130407,5,1,5
SO55049,TI-M602,12984,20130326,20130402,20130407,30,1,30
SO55049,HL-U509,12984,20130326,20130402,20130407,35,1,35
SO55050,TI-M602,22227,20130326,20130402,20130407,30,1,30
SO55050,TT-M928,22227,20130326,20130402,20130407,5,1,5
SO55051,TI-M602,23380,20130326,20130402,20130407,30,1,30
SO55051,TT-M928,23380,20130326,20130402,20130407,5,1,5
SO55051,HL-U509,23380,20130326,20130402,20130407,35,1,35
SO55052,TI-M602,22185,20130326,20130402,20130407,30,1,30
SO55052,SO-R809-L,22185,20130326,20130402,20130407,9,1,9
SO55053,BC-M005,21298,20130326,20130402,20130407,10,1,10
SO55053,WB-H098,21298,20130326,20130402,20130407,5,1,5
SO55053,SJ-0194-X,21298,20130326,20130402,20130407,54,1,54
SO55053,GL-H102-M,21298,20130326,20130402,20130407,24,1,24
SO55054,BC-M005,20512,20130326,20130402,20130407,10,1,10
SO55055,SH-W890-S,20117,20130326,20130402,20130407,70,1,70
SO55055,CA-1098,20117,20130326,20130402,20130407,9,1,9
SO55056,WB-H098,18063,20130326,20130402,20130407,5,1,5
SO55056,LJ-0192-X,18063,20130326,20130402,20130407,50,1,50
SO55057,WB-H098,18105,20130326,20130402,20130407,5,1,5
SO55057,HL-U509,18105,20130326,20130402,20130407,35,1,35
SO55058,TT-M928,15156,20130326,20130402,20130407,5,1,5
SO55058,RA-H123,15156,20130326,20130402,20130407,120,1,120
SO55059,FE-6654,18755,20130326,20130402,20130407,22,1,22
SO55059,HL-U509-B,18755,20130326,20130402,20130407,35,1,35
SO55060,SH-W890-M,28462,20130326,20130402,20130407,70,1,70
SO55061,SH-W890-M,15107,20130326,20130402,20130407,70,1,70
SO55062,TT-M928,18169,20130326,20130402,20130407,5,1,5
SO55062,PK-7098,18169,20130326,20130402,20130407,2,1,2
SO55063,TI-M823,15615,20130326,20130402,20130407,35,1,35
SO55063,TT-M928,15615,20130326,20130402,20130407,5,1,5
SO55063,PK-7098,15615,20130326,20130402,20130407,2,1,2
SO55064,TT-R982,15353,20130326,20130402,20130407,4,1,4
SO55064,TI-R982,15353,20130326,20130402,20130407,33,1,33
SO55064,HL-U509-B,15353,20130326,20130402,20130407,35,1,35
SO55064,LJ-0192-S,15353,20130326,20130402,20130407,50,1,50
SO55064,CA-1098,15353,20130326,20130402,20130407,9,1,9
SO55065,TI-M602,14865,20130326,20130402,20130407,30,1,30
SO55066,TI-R628,16557,20130326,20130402,20130407,25,1,25
SO55066,TT-R982,16557,20130326,20130402,20130407,4,1,4
SO55066,PK-7098,16557,20130326,20130402,20130407,2,1,2
SO55067,WB-H098,19275,20130326,20130402,20130407,5,1,5
SO55067,CA-1098,19275,20130326,20130402,20130407,9,1,9
SO55068,TI-M602,17740,20130326,20130402,20130407,30,1,30
SO55068,SO-R809-M,17740,20130326,20130402,20130407,9,1,9
SO55069,TT-T092,13493,20130326,20130402,20130407,5,1,5
SO55069,TI-T723,13493,20130326,20130402,20130407,29,1,29
SO55070,TT-T092,25314,20130326,20130402,20130407,5,1,5
SO55070,PK-7098,25314,20130326,20130402,20130407,2,1,2
SO55071,TI-T723,27153,20130326,20130402,20130407,29,1,29
SO55071,TT-T092,27153,20130326,20130402,20130407,5,1,5
SO55071,CA-1098,27153,20130326,20130402,20130407,9,1,9
SO55072,TT-T092,25513,20130326,20130402,20130407,5,1,5
SO55072,PK-7098,25513,20130326,20130402,20130407,2,1,2
SO55073,TT-M928,12944,20130326,20130402,20130407,5,1,5
SO55073,TI-M823,12944,20130326,20130402,20130407,35,1,35
SO55074,TT-M928,15008,20130326,20130402,20130407,5,1,5
SO55074,TI-M823,15008,20130326,20130402,20130407,35,1,35
SO55074,HL-U509,15008,20130326,20130402,20130407,35,1,35
SO55075,BK-R79Y-40,16898,20130326,20130402,20130407,1701,1,1701
SO55075,LJ-0192-L,16898,20130326,20130402,20130407,50,1,50
SO55076,BK-M38S-42,13990,20130326,20130402,20130407,769,1,769
SO55076,SH-W890-S,13990,20130326,20130402,20130407,70,1,70
SO55076,SJ-0194-S,13990,20130326,20130402,20130407,54,1,54
SO55077,BK-M68B-46,12155,20130326,20130402,20130407,2295,1,2295
SO55077,FE-6654,12155,20130326,20130402,20130407,22,1,22
SO55077,HL-U509-B,12155,20130326,20130402,20130407,35,1,35
SO55078,BK-T44U-60,25538,20130326,20130402,20130407,1215,1,1215
SO55078,WB-H098,25538,20130326,20130402,20130407,5,1,5
SO55078,BC-R205,25538,20130326,20130402,20130407,9,1,9
SO55079,BK-R79Y-42,22953,20130326,20130402,20130407,1701,1,1701
SO55079,BC-R205,22953,20130326,20130402,20130407,9,1,9
SO55079,CL-9009,22953,20130326,20130402,20130407,8,1,8
SO55080,BK-T79U-60,28952,20130326,20130402,20130407,2384,1,2384
